gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Relationship,0.04019292604501608,0.17870108914885036,,,0.14308681672025725,0.24041952400161357,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Entity,0.21286173633440514,0.1653892698668818,,,0.4247588424437299,0.3263412666397741,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Relationship,0.4572347266881029,0.21298910851149658,,,0.5581993569131832,0.27954820492133925,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Relationship,0.6440514469453377,0.02864058087938685,,,0.7453376205787782,0.09398951189995966,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Entity,0.5897106109324759,0.16579265832997175,,,0.8016077170418007,0.3009277934651069,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Relationship,0.7996784565916398,0.3763614360629286,,,0.9003215434083601,0.4388866478418717,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Entity,0.5893890675241158,0.4848729326341267,,,0.8022508038585209,0.645421540943929,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Relationship,0.8,0.6797095603065753,,,0.9019292604501608,0.7430415490116983,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Entity,0.590032154340836,0.800726099233562,,,0.8016077170418007,0.9096409842678499,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Relationship,0.40514469453376206,0.7866075030254135,,,0.5054662379421222,0.8539733763614361,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Relationship,0.4045016077170418,0.8592174263816055,,,0.5057877813504823,0.9245663574021783,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0059.jpg,Entity,0.12958199356913183,0.7797498991528842,,,0.34340836012861736,0.9104477611940298,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Entity,0.11607843137254902,0.16099476439790575,,,0.28980392156862744,0.3030104712041885,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Entity,0.11607843137254902,0.5955497382198953,,,0.28901960784313724,0.7342931937172775,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Entity,0.5164705882352941,0.7794502617801047,,,0.6886274509803921,0.9515706806282722,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Entity,0.4266666666666667,0.32918848167539266,,,0.5996078431372549,0.518979057591623,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Entity,0.6709803921568628,0.028795811518324606,,,0.8454901960784313,0.16819371727748691,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Relationship,0.2780392156862745,0.8331151832460733,,,0.3474509803921569,0.9345549738219895,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Relationship,0.3580392156862745,0.7166230366492147,,,0.4435294117647059,0.7997382198952879,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Relationship,0.26745098039215687,0.46335078534031415,,,0.33725490196078434,0.5327225130890052,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Relationship,0.3180392156862745,0.331151832460733,,,0.38901960784313727,0.4005235602094241,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Relationship,0.6717647058823529,0.5314136125654451,,,0.7517647058823529,0.6243455497382199,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Relationship,0.5364705882352941,0.17866492146596857,,,0.6380392156862745,0.2670157068062827,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0071.jpg,Relationship,0.6780392156862745,0.23167539267015708,,,0.7972549019607843,0.3324607329842932,,
gs://cloud-ai-platform-a6082487-cf12-4655-936f-3145ead10e44/0065.jpg,Entity,0.10098394614189539,0.043478260869565216,,,0.2874158467115484,0.2940503432494279,,
